"","t","electricity_no_hvac","cooling_electricity","heating_electricity","dw","total_electricity","DHeating","temperature","windSpeed","windBearing","sunAltitude","GHI","nhours","cluster","cluster_train","cluster_pred","dep","m1","m2","m","mt","ml","temp_dep_h","temp_dep_c","GHI_dep","windSpeed_dep","status","temp_dep_c_m1","temp_dep_h_m1","GHI_dep_m1","windSpeed_dep_m1","windBearing_m1","temp_dep_c_m2","temp_dep_h_m2","GHI_dep_m2","windSpeed_dep_m2","windBearing_m2"
"873",2018-05-22,221.115597560321,188.245299418572,0,"2",409.360896978893,0,18.8486435021188,3.38541666666667,76.9583333333333,68.8869205349529,309.890354166667,24,"5","4","4",1,1,1,2,2,0,0,6.94784517406875,309.890354166667,3.38541666666667,1,6.94784517406875,0,309.890354166667,3.38541666666667,76.9583333333333,6.94784517406875,0,309.890354166667,3.38541666666667,76.9583333333333
"874",2018-05-23,221.505620047211,191.311746295863,0,"3",412.817366343074,0,19.3540251978239,3.71333333333333,47.0416666666667,69.0805454942159,305.402379166667,24,"5","5","5",1,1,1,2,2,0,0,7.45322686977393,305.402379166667,3.71333333333333,1,7.45322686977393,0,305.402379166667,3.71333333333333,47.0416666666667,7.45322686977393,0,305.402379166667,3.71333333333333,47.0416666666667
"875",2018-05-24,224.024318164384,164.894826345035,0,"4",388.919144509419,0,20.0101976779447,4.94291666666667,74.1666666666667,69.2685169240989,237.119304166667,24,"4","5","5",1,1,1,2,2,0,0,8.10939934989472,237.119304166667,4.94291666666667,1,8.10939934989472,0,237.119304166667,4.94291666666667,74.1666666666667,8.10939934989472,0,237.119304166667,4.94291666666667,74.1666666666667
"876",2018-05-25,218.005331525856,200.51369847716,0,"5",418.519030003016,0,21.0457603726752,4.12333333333333,62.2916666666667,69.4507665576375,307.284475,24,"5","5","5",1,1,1,2,2,0,0,9.14496204462519,307.284475,4.12333333333333,1,9.14496204462519,0,307.284475,4.12333333333333,62.2916666666667,9.14496204462519,0,307.284475,4.12333333333333,62.2916666666667
"877",2018-05-26,3.85420721468516,23.4651669206402,0,"6",27.3193741353254,0,20.0567883754487,2.8925,87.9583333333333,69.6272267017386,292.736616666667,24,"7","7","7",1,1,1,2,2,0,0,8.15599004739873,292.736616666667,2.8925,1,8.15599004739873,0,292.736616666667,2.8925,87.9583333333333,8.15599004739873,0,292.736616666667,2.8925,87.9583333333333
"878",2018-05-27,1.82023774442337,29.0326902984685,0,"7",30.8529280428919,0,20.5995919168119,2.95791666666667,57.0416666666667,69.7978303083838,241.160795833333,24,"7","7","7",1,1,1,2,2,0,0,8.69879358876189,241.160795833333,2.95791666666667,1,8.69879358876189,0,241.160795833333,2.95791666666667,57.0416666666667,8.69879358876189,0,241.160795833333,2.95791666666667,57.0416666666667
"879",2018-05-28,223.265240565883,293.665814646188,0,"1",516.931055212071,0,24.3985227766033,3.12333333333333,82.5833333333333,69.9625110536583,291.833395833333,24,"5","5","5",1,1,1,2,2,0,0,12.4977244485533,291.833395833333,3.12333333333333,1,12.4977244485533,0,291.833395833333,3.12333333333333,82.5833333333333,12.4977244485533,0,291.833395833333,3.12333333333333,82.5833333333333
"880",2018-05-29,220.514940254913,309.05671407627,0,"2",529.571654331183,0,26.0123823790039,4.56958333333333,88.2083333333333,70.1212034246436,317.960291666667,24,"5","5","5",1,1,1,2,2,0,0,14.1115840509539,317.960291666667,4.56958333333333,1,14.1115840509539,0,317.960291666667,4.56958333333333,88.2083333333333,14.1115840509539,0,317.960291666667,4.56958333333333,88.2083333333333
"881",2018-05-30,222.096493132476,284.868220056228,0,"3",506.964713188705,0,24.5734215096833,3.34041666666667,110.375,70.2738428141378,275.972779166667,24,"5","5","5",1,1,1,2,2,0,0,12.6726231816333,275.972779166667,3.34041666666667,1,12.6726231816333,0,275.972779166667,3.34041666666667,110.375,12.6726231816333,0,275.972779166667,3.34041666666667,110.375
"882",2018-05-31,219.579974911562,264.691518515474,0,"4",484.271493427036,0,24.5494090500968,2.955,84.2083333333333,70.4203656230714,272.17865,24,"5","5","5",1,1,1,2,2,0,0,12.6486107220468,272.17865,2.955,1,12.6486107220468,0,272.17865,2.955,84.2083333333333,12.6486107220468,0,272.17865,2.955,84.2083333333333
"883",2018-06-01,219.229586652496,260.489302649984,0,"5",479.71888930248,0,24.0985213360026,3.14416666666667,131.583333333333,70.5607093703992,249.7707125,24,"5","5","5",1,1,1,2,2,0,0,12.1977230079526,249.7707125,3.14416666666667,1,12.1977230079526,0,249.7707125,3.14416666666667,131.583333333333,12.1977230079526,0,249.7707125,3.14416666666667,131.583333333333
"884",2018-06-02,1.29410685907925,0.539513132794341,0,"6",1.83361999187359,0,21.1318451289628,3.60666666666667,240.875,70.6948128101354,156.095079166667,24,"7","7","7",1,1,1,2,2,0,0,9.2310468009128,156.095079166667,3.60666666666667,1,9.2310468009128,0,156.095079166667,3.60666666666667,240.875,9.2310468009128,0,156.095079166667,3.60666666666667,240.875
"885",2018-06-03,2.29972339311031,0,0,"7",2.29972339311031,0,20.2296173957032,3.59416666666667,293.875,70.8226160551041,146.977625,24,"7","7","7",1,1,1,2,2,0,0,8.32881906765316,146.977625,3.59416666666667,1,8.32881906765316,0,146.977625,3.59416666666667,293.875,8.32881906765316,0,146.977625,3.59416666666667,293.875
"886",2018-06-04,216.82321024335,193.858691431016,0,"1",410.681901674366,0,21.3716487802133,2.84916666666667,300.708333333333,70.9440607068566,260.709645833333,24,"5","5","5",1,1,1,2,2,0,0,9.47085045216325,260.709645833333,2.84916666666667,1,9.47085045216325,0,260.709645833333,2.84916666666667,300.708333333333,9.47085045216325,0,260.709645833333,2.84916666666667,300.708333333333
"887",2018-06-05,221.470550372076,130.701941728138,0,"2",352.172492100214,0,18.5480275260351,3.25708333333333,228.166666666667,71.0590899911002,176.299183333333,24,"4","4","4",1,1,1,2,2,0,0,0,176.299183333333,3.25708333333333,1,0,0,176.299183333333,3.25708333333333,228.166666666667,0,0,176.299183333333,3.25708333333333,228.166666666667
"888",2018-06-06,221.291102795515,151.326415667911,0,"3",372.617518463426,0,18.1359282846785,4.94,86.5416666666667,71.16764889787,339.992566666667,24,"4","4","4",1,1,1,2,2,0,0,0,339.992566666667,4.94,1,0,0,339.992566666667,4.94,86.5416666666667,0,0,339.992566666667,4.94,86.5416666666667
"889",2018-06-07,221.773522033614,207.05685856242,0,"4",428.830380596034,0,20.4241875272749,4.42791666666667,104.25,71.2696843255608,336.588570833333,24,"5","5","5",1,1,1,2,2,0,0,8.52338919922494,336.588570833333,4.42791666666667,1,8.52338919922494,0,336.588570833333,4.42791666666667,104.25,8.52338919922494,0,336.588570833333,4.42791666666667,104.25
"890",2018-06-08,222.939908618324,250.460391467137,0,"5",473.400300085462,0,23.4914309833322,2.82875,66.75,71.3651452278398,313.329433333333,24,"5","5","5",1,1,1,2,2,0,0,11.5906326552822,313.329433333333,2.82875,1,11.5906326552822,0,313.329433333333,2.82875,66.75,11.5906326552822,0,313.329433333333,2.82875,66.75
"891",2018-06-09,1.96569939486039,51.8082124960685,0,"6",53.7739118909289,0,24.9982781608319,2.86833333333333,80.3333333333333,71.4539827623525,300.026504166667,24,"7","7","7",1,1,1,2,2,0,0,13.0974798327819,300.026504166667,2.86833333333333,1,13.0974798327819,0,300.026504166667,2.86833333333333,80.3333333333333,13.0974798327819,0,300.026504166667,2.86833333333333,80.3333333333333
"892",2018-06-10,1.64163679062372,24.131979574438,0,"7",25.7736163650617,0,22.6006734487555,2.39958333333333,197.770833333333,71.5361504400558,190.246004166667,24,"7","7","7",1,1,1,2,2,0,0,10.6998751207055,190.246004166667,2.39958333333333,1,10.6998751207055,0,190.246004166667,2.39958333333333,197.770833333333,10.6998751207055,0,190.246004166667,2.39958333333333,197.770833333333
"893",2018-06-11,218.733429611804,182.57607871111,0,"1",401.309508322914,0,20.152712266076,3.55958333333333,292.375,71.6116042739291,262.86585,24,"4","4","5",1,1,1,2,2,0,0,8.25191393802604,262.86585,3.55958333333333,1,8.25191393802604,0,262.86585,3.55958333333333,292.375,8.25191393802604,0,262.86585,3.55958333333333,292.375
"894",2018-06-12,219.944601003836,133.55618848427,0,"2",353.500789488106,0,17.2582639093641,3.59916666666667,310.291666666667,71.6803029257594,231.411575,24,"4","4","4",1,1,1,2,2,0,0,0,231.411575,3.59916666666667,1,0,0,231.411575,3.59916666666667,310.291666666667,0,0,231.411575,3.59916666666667,310.291666666667
"895",2018-06-13,220.242931531874,73.9698111477832,0,"3",294.212742679657,0,15.7086098147325,3.75125,289,71.7422078496469,124.218091666667,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,289,0,0,0,0,289
"896",2018-06-14,218.291825455227,97.3586907359097,0,"4",315.650516191136,0,17.7403131326578,2.9175,264.708333333333,71.7972834308577,319.9247875,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,264.708333333333,0,0,0,0,264.708333333333
"897",2018-06-15,218.73120600992,116.309044694964,0,"5",335.040250704884,0,18.7621420757492,2.089375,246.8125,71.8454971186445,190.570979166667,24,"4","4","4",1,1,1,2,2,0,0,6.86134374769923,190.570979166667,2.089375,1,6.86134374769923,0,190.570979166667,2.089375,246.8125,6.86134374769923,0,190.570979166667,2.089375,246.8125
"898",2018-06-16,0.906541442298881,0,0,"6",0.906541442298881,0,21.8756644073132,2.01,133.875,71.8868195516744,228.828829166667,24,"7","7","7",1,1,1,2,2,0,0,9.97486607926316,228.828829166667,2.01,1,9.97486607926316,0,228.828829166667,2.01,133.875,9.97486607926316,0,228.828829166667,2.01,133.875
"899",2018-06-17,3.21183927351613,6.340169277156,0,"7",9.55200855067213,0,21.8192399657799,3.83708333333333,240.416666666667,71.9212246747441,234.647241666667,24,"7","7","7",1,1,1,2,2,0,0,9.91844163772992,234.647241666667,3.83708333333333,1,9.91844163772992,0,234.647241666667,3.83708333333333,240.416666666667,9.91844163772992,0,234.647241666667,3.83708333333333,240.416666666667
"900",2018-06-18,220.822408925721,143.593349107835,0,"1",364.415758033556,0,19.065986696095,3.03,255.125,71.9486898455266,209.829904166667,24,"4","4","4",1,1,1,2,2,0,0,7.16518836804504,209.829904166667,3.03,1,7.16518836804504,0,209.829904166667,3.03,255.125,7.16518836804504,0,209.829904166667,3.03,255.125
"901",2018-06-19,220.110367911784,133.804766039593,0,"2",353.915133951378,0,20.7961853568496,3.84583333333333,262.333333333333,71.9691959301827,198.215966666667,24,"4","4","5",1,1,1,2,2,0,0,8.8953870287996,198.215966666667,3.84583333333333,1,8.8953870287996,0,198.215966666667,3.84583333333333,262.333333333333,8.8953870287996,0,198.215966666667,3.84583333333333,262.333333333333
"902",2018-06-20,222.695703692119,159.501977296636,0,"3",382.197680988755,0,21.9111948745951,2.31666666666667,220.645833333333,71.9827273867739,196.2298125,24,"4","4","5",1,1,1,2,2,0,0,10.0103965465451,196.2298125,2.31666666666667,1,10.0103965465451,0,196.2298125,2.31666666666667,220.645833333333,10.0103965465451,0,196.2298125,2.31666666666667,220.645833333333
"903",2018-06-21,221.066497017195,158.360053368575,0,"4",379.42655038577,0,18.2231821935348,5.10208333333333,247.25,71.9892723355479,233.842308333333,24,"4","4","4",1,1,1,2,2,0,0,0,233.842308333333,5.10208333333333,1,0,0,233.842308333333,5.10208333333333,247.25,0,0,233.842308333333,5.10208333333333,247.25
"904",2018-06-22,224.810169382866,77.7252820237472,0,"5",302.535451406613,0,13.4057615925093,5.81895833333333,269.520833333333,71.988822615309,218.0725125,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,269.520833333333,0,0,0,0,269.520833333333
"905",2018-06-23,2.56282077094509,0,0,"6",2.56282077094509,0,13.8021599515316,6.83729166666667,281.770833333333,71.9813738252509,162.224025,24,"7","7","7",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,281.770833333333,0,0,0,0,281.770833333333
"906",2018-06-24,2.46782930784669,0,0,"7",2.46782930784669,0,13.060714130702,5.13583333333333,278.791666666667,71.9669253518006,170.728483333333,24,"7","7","7",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,278.791666666667,0,0,0,0,278.791666666667
"907",2018-06-25,221.359854762939,42.3623115451867,0,"1",263.722166308126,0,15.7994705991457,3.52708333333333,280.6875,71.9454803802047,184.8837375,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,280.6875,0,0,0,0,280.6875
"908",2018-06-26,223.341156717284,75.0342117531613,0,"2",298.375368470445,0,16.948291653704,3.53833333333333,269.416666666667,71.9170458907785,206.219795833333,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,269.416666666667,0,0,0,0,269.416666666667
"909",2018-06-27,222.803331212273,130.612546464072,0,"3",353.415877676345,0,19.2605347864833,3.73708333333333,43.875,71.8816326399213,255.785179166667,24,"4","4","4",1,1,1,2,2,0,0,7.35973645843332,255.785179166667,3.73708333333333,1,7.35973645843332,0,255.785179166667,3.73708333333333,43.875,7.35973645843332,0,255.785179166667,3.73708333333333,43.875
"910",2018-06-28,220.304637372604,166.762183181137,0,"4",387.066820553742,0,21.8996459708379,4.61583333333333,22.8958333333333,71.8392551261906,215.930533333333,24,"4","4","5",1,1,1,2,2,0,0,9.99884764278787,215.930533333333,4.61583333333333,1,9.99884764278787,0,215.930533333333,4.61583333333333,22.8958333333333,9.99884764278787,0,215.930533333333,4.61583333333333,22.8958333333333
"911",2018-06-29,219.570840097293,201.256913358928,0,"5",420.827753456222,0,22.1873096846327,4.2925,201.75,71.7899315419029,285.256045833333,24,"5","4","5",1,1,1,2,2,0,0,10.2865113565827,285.256045833333,4.2925,1,10.2865113565827,0,285.256045833333,4.2925,201.75,10.2865113565827,0,285.256045833333,4.2925,201.75
"912",2018-06-30,1.38151552005772,19.7327735106896,0,"6",21.1142890307473,0,17.1441853334289,4.29791666666667,40.375,71.7336837108968,310.0126125,24,"7","7","7",1,1,1,2,2,0,0,0,310.0126125,4.29791666666667,1,0,0,310.0126125,4.29791666666667,40.375,0,0,310.0126125,4.29791666666667,40.375
"913",2018-07-01,3.82157131545601,29.5040862557466,0,"7",33.3256575712026,0,16.7348175206286,3.93375,31.2083333333333,71.6705370132483,329.553854166667,24,"7","7","7",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,31.2083333333333,0,0,0,0,31.2083333333333
"914",2018-07-02,219.494340660505,214.450185718845,0,"1",433.944526379351,0,17.6899552602127,2.94625,154.208333333333,71.6005202978634,329.642525,24,"5","4","4",1,1,1,2,2,0,0,0,329.642525,2.94625,1,0,0,329.642525,2.94625,154.208333333333,0,0,329.642525,2.94625,154.208333333333
"915",2018-07-03,222.146428963247,250.553402937744,0,"2",472.699831900991,0,20.3595732356187,2.79625,281.041666666667,71.523665783995,343.598516666667,24,"5","5","5",1,1,1,2,2,0,0,8.45877490756873,343.598516666667,2.79625,1,8.45877490756873,0,343.598516666667,2.79625,281.041666666667,8.45877490756873,0,343.598516666667,2.79625,281.041666666667
"916",2018-07-04,220.290878965225,303.650839602484,0,"3",523.941718567709,0,23.938435404909,2.08708333333333,217.458333333333,71.4400089528259,329.474875,24,"5","5","5",1,1,1,2,2,0,0,12.037637076859,329.474875,2.08708333333333,1,12.037637076859,0,329.474875,2.08708333333333,217.458333333333,12.037637076859,0,329.474875,2.08708333333333,217.458333333333
"917",2018-07-05,223.419778894014,277.821976849426,0,"4",501.24175574344,0,24.2569643237711,2.796875,265.125,71.3495884303358,251.3353,24,"5","5","5",1,1,1,2,2,0,0,12.3561659957211,251.3353,2.796875,1,12.3561659957211,0,251.3353,2.796875,265.125,12.3561659957211,0,251.3353,2.796875,265.125
"918",2018-07-06,219.181974044782,142.81369711497,0,"5",361.995671159753,0,19.4080803592894,4.74375,292.416666666667,71.252445862728,136.991304166667,24,"4","4","4",1,1,1,2,2,0,0,7.50728203123941,136.991304166667,4.74375,1,7.50728203123941,0,136.991304166667,4.74375,292.416666666667,7.50728203123941,0,136.991304166667,4.74375,292.416666666667
"919",2018-07-07,1.47291655301128,7.68325575099977,0,"6",9.15617230401105,0,18.9139353836072,5.07708333333333,290.291666666667,71.1486257857188,305.43825,24,"7","7","7",1,1,1,2,2,0,0,7.01313705555716,305.43825,5.07708333333333,1,7.01313705555716,0,305.43825,5.07708333333333,290.291666666667,7.01313705555716,0,305.43825,5.07708333333333,290.291666666667
"920",2018-07-08,2.51043325618484,5.28357658042013,0,"7",7.79400983660497,0,20.0623830703523,4.02166666666667,305.625,71.0381754890067,213.695429166667,24,"7","7","7",1,1,1,2,2,0,0,8.1615847423023,213.695429166667,4.02166666666667,1,8.1615847423023,0,213.695429166667,4.02166666666667,305.625,8.1615847423023,0,213.695429166667,4.02166666666667,305.625
"921",2018-07-09,221.643732189876,191.973957077403,0,"1",413.617689267279,0,20.0577974603067,4.34458333333333,300.458333333333,70.9211448772243,264.609875,24,"5","5","5",1,1,1,2,2,0,0,8.15699913225666,264.609875,4.34458333333333,1,8.15699913225666,0,264.609875,4.34458333333333,300.458333333333,8.15699913225666,0,264.609875,4.34458333333333,300.458333333333
"922",2018-07-10,221.961719665622,115.77699618516,0,"2",337.738715850782,0,16.6846950821873,2.505,189.958333333333,70.7975863286511,176.232566666667,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,189.958333333333,0,0,0,0,189.958333333333
"923",2018-07-11,221.309772880999,113.244725823105,0,"3",334.554498704104,0,17.7350994595733,2.22104166666667,183.395833333333,70.6675545529157,203.301275,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,183.395833333333,0,0,0,0,183.395833333333
"924",2018-07-12,221.635212605008,85.5346002733449,0,"4",307.169812878353,0,16.9578797816399,4.23958333333333,294.041666666667,70.5311064488547,123.671816666667,24,"4","4","4",0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,294.041666666667,0,0,0,0,294.041666666667
"925",2018-07-13,222.649983601367,105.619162529947,0,"5",328.269146131314,0,19.7194919236003,3.74083333333333,288.625,70.3883009636215,211.1477375,24,"4","4","4",1,1,1,2,2,0,0,7.81869359555028,211.1477375,3.74083333333333,1,7.81869359555028,0,211.1477375,3.74083333333333,288.625,7.81869359555028,0,211.1477375,3.74083333333333,288.625
"926",2018-07-14,1.35651733208279,0.290927441514517,0,"6",1.64744477359731,0,19.1136419032492,3.85958333333333,273.5,70.2391989540545,304.798270833333,24,"7","7","7",1,1,1,2,2,0,0,7.21284357519923,304.798270833333,3.85958333333333,1,7.21284357519923,0,304.798270833333,3.85958333333333,273.5,7.21284357519923,0,304.798270833333,3.85958333333333,273.5
"927",2018-07-15,2.07157209585038,20.7057618238979,0,"7",22.7773339197483,0,19.1439875274331,2.43875,210.5,70.0838630512179,317.499379166667,24,"7","7","7",1,1,1,2,2,0,0,7.24318919938308,317.499379166667,2.43875,1,7.24318919938308,0,317.499379166667,2.43875,210.5,7.24318919938308,0,317.499379166667,2.43875,210.5
"928",2018-07-16,222.927511480925,273.528139620617,0,"1",496.455651101542,0,21.7900617299975,2.15041666666667,121.020833333333,69.9223575289338,309.882766666667,24,"5","5","5",1,1,1,2,2,0,0,9.8892634019475,309.882766666667,2.15041666666667,1,9.8892634019475,0,309.882766666667,2.15041666666667,121.020833333333,9.8892634019475,0,309.882766666667,2.15041666666667,121.020833333333
"929",2018-07-17,219.418579064565,251.557210554878,0,"2",470.975789619443,0,22.8556617956178,3.33875,216.770833333333,69.7547481770189,256.653858333333,24,"5","5","5",1,1,1,2,2,0,0,10.9548634675678,256.653858333333,3.33875,1,10.9548634675678,0,256.653858333333,3.33875,216.770833333333,10.9548634675678,0,256.653858333333,3.33875,216.770833333333
"930",2018-07-18,223.041006014542,231.420350940738,0,"3",454.46135695528,0,22.9281625733845,4.89854166666667,303.666666666667,69.5811021798366,254.155254166667,24,"5","5","5",1,1,1,2,2,0,0,11.0273642453345,254.155254166667,4.89854166666667,1,11.0273642453345,0,254.155254166667,4.89854166666667,303.666666666667,11.0273642453345,0,254.155254166667,4.89854166666667,303.666666666667
"931",2018-07-19,220.489300867125,170.893366017443,0,"4",391.382666884568,0,20.9620896907211,3.55666666666667,223.333333333333,69.4014880006754,160.442404166667,24,"4","5","5",1,1,1,2,2,0,0,9.06129136267106,160.442404166667,3.55666666666667,1,9.06129136267106,0,160.442404166667,3.55666666666667,223.333333333333,9.06129136267106,0,160.442404166667,3.55666666666667,223.333333333333
"932",2018-07-20,224.139682017897,204.756381689118,0,"5",428.896063707015,0,20.4686917680547,2.27229166666667,232.458333333333,69.2159752723576,278.912995833333,24,"5","4","5",1,1,1,2,2,0,0,8.56789344000469,278.912995833333,2.27229166666667,1,8.56789344000469,0,278.912995833333,2.27229166666667,232.458333333333,8.56789344000469,0,278.912995833333,2.27229166666667,232.458333333333
"933",2018-07-21,2.4702134723126,1.81410194188427,0,"6",4.28431541419687,0,21.3665049143722,2.25958333333333,70,69.0246346943942,204.080725,24,"7","7","7",1,1,1,2,2,0,0,9.46570658632224,204.080725,2.25958333333333,1,9.46570658632224,0,204.080725,2.25958333333333,70,9.46570658632224,0,204.080725,2.25958333333333,70
"934",2018-07-22,1.70542441007041,0.374560620040835,0,"7",2.07998503011125,0,22.6604527115001,1.75916666666667,214.958333333333,68.8275379369032,156.593725,24,"7","7","7",1,1,1,2,2,0,0,10.7596543834501,156.593725,1.75916666666667,1,10.7596543834501,0,156.593725,1.75916666666667,214.958333333333,10.7596543834501,0,156.593725,1.75916666666667,214.958333333333
"935",2018-07-23,222.614762463811,235.281907604418,0,"1",457.896670068228,0,22.6120754116692,3.27625,296.958333333333,68.6247575514269,293.5283125,24,"5","5","5",1,1,1,2,2,0,0,10.7112770836192,293.5283125,3.27625,1,10.7112770836192,0,293.5283125,3.27625,296.958333333333,10.7112770836192,0,293.5283125,3.27625,296.958333333333
"936",2018-07-24,223.105834173902,274.879554962714,0,"2",497.985389136616,0,23.9567901010058,1.80916666666667,136.875,68.4163668887041,263.024733333333,24,"5","5","5",1,1,1,2,2,0,0,12.0559917729558,263.024733333333,1.80916666666667,1,12.0559917729558,0,263.024733333333,1.80916666666667,136.875,12.0559917729558,0,263.024733333333,1.80916666666667,136.875
"937",2018-07-25,217.867421503647,311.269820340411,0,"3",529.137241844059,0,26.1748827024248,2.30916666666667,52.375,68.202440023381,294.943204166667,24,"5","5","5",1,1,1,2,2,0,0,14.2740843743747,294.943204166667,2.30916666666667,1,14.2740843743747,0,294.943204166667,2.30916666666667,52.375,14.2740843743747,0,294.943204166667,2.30916666666667,52.375
"938",2018-07-26,219.58982259625,338.840698857383,0,"4",558.430521453633,0,26.0133094060598,2.99791666666667,42.1666666666667,67.9830516855809,300.145816666667,24,"5","5","5",1,1,1,2,2,0,0,14.1125110780098,300.145816666667,2.99791666666667,1,14.1125110780098,0,300.145816666667,2.99791666666667,42.1666666666667,14.1125110780098,0,300.145816666667,2.99791666666667,42.1666666666667
"939",2018-07-27,222.033685223525,308.079547467459,0,"5",530.113232690984,0,25.7116465589477,3.389375,63.1458333333333,67.7582771991983,225.364679166667,24,"5","5","5",1,1,1,2,2,0,0,13.8108482308976,225.364679166667,3.389375,1,13.8108482308976,0,225.364679166667,3.389375,63.1458333333333,13.8108482308976,0,225.364679166667,3.389375,63.1458333333333
"940",2018-07-28,1.15076028304155,36.0473950231649,0,"6",37.1981553062065,0,25.2900103327254,3.53875,124.125,67.5281924267307,229.329133333333,24,"7","7","7",1,1,1,2,2,0,0,13.3892120046754,229.329133333333,3.53875,1,13.3892120046754,0,229.329133333333,3.53875,124.125,13.3892120046754,0,229.329133333333,3.53875,124.125
"941",2018-07-29,3.54406511517178,56.3374876990202,0,"7",59.881552814192,0,23.310982348493,2.97083333333333,227.166666666667,67.2928737204235,261.807166666667,24,"7","7","7",1,1,1,2,2,0,0,11.410184020443,261.807166666667,2.97083333333333,1,11.410184020443,0,261.807166666667,2.97083333333333,227.166666666667,11.410184020443,0,261.807166666667,2.97083333333333,227.166666666667
"942",2018-07-30,222.422169477134,337.051311206374,0,"1",559.473480683507,0,26.5430753514428,3.22291666666667,95.5,67.0523978794698,261.539570833333,24,"5","5","5",1,1,1,2,2,0,0,14.6422770233927,261.539570833333,3.22291666666667,1,14.6422770233927,0,261.539570833333,3.22291666666667,95.5,14.6422770233927,0,261.539570833333,3.22291666666667,95.5
"943",2018-07-31,219.542208046797,359.531372729805,0,"2",579.073580776601,0,28.5675388990254,2.88375,96.1666666666667,66.8068421129733,276.801316666667,24,"5","5","5",1,1,1,2,2,0,0,16.6667405709754,276.801316666667,2.88375,1,16.6667405709754,0,276.801316666667,2.88375,96.1666666666667,16.6667405709754,0,276.801316666667,2.88375,96.1666666666667
"944",2018-08-01,220.529469784341,300.587388017177,0,"3",521.116857801518,0,27.6022065764726,3.52583333333333,227.833333333333,66.5562840083723,141.645679166667,24,"5","5","5",1,1,1,2,2,0,0,15.7014082484226,141.645679166667,3.52583333333333,1,15.7014082484226,0,141.645679166667,3.52583333333333,227.833333333333,15.7014082484226,0,141.645679166667,3.52583333333333,227.833333333333
"945",2018-08-02,223.282578885873,239.20578514502,0,"4",462.488364030892,0,26.499762304986,4.11083333333333,86.2916666666667,66.3008015049981,166.636591666667,24,"5","5","5",1,1,1,2,2,0,0,14.598963976936,166.636591666667,4.11083333333333,1,14.598963976936,0,166.636591666667,4.11083333333333,86.2916666666667,14.598963976936,0,166.636591666667,4.11083333333333,86.2916666666667
"946",2018-08-03,222.062374738097,283.923758765332,0,"5",505.986133503429,0,26.6676393585138,2.59541666666667,55.5416666666667,66.0404728724355,272.708095833333,24,"5","5","5",1,1,1,2,2,0,0,14.7668410304638,272.708095833333,2.59541666666667,1,14.7668410304638,0,272.708095833333,2.59541666666667,55.5416666666667,14.7668410304638,0,272.708095833333,2.59541666666667,55.5416666666667
"947",2018-08-04,3.11119378521154,65.2048813831031,0,"6",68.3160751683147,0,27.538785428577,2.74458333333333,197.375,65.7753766933482,233.5991,24,"7","7","7",1,1,1,2,2,0,0,15.637987100527,233.5991,2.74458333333333,1,15.637987100527,0,233.5991,2.74458333333333,197.375,15.637987100527,0,233.5991,2.74458333333333,197.375
"948",2018-08-05,1.86019658300089,56.7332453198237,0,"7",58.5934419028246,0,22.5238187953481,4.02458333333333,250.708333333333,65.505591850431,212.478166666667,24,"7","7","7",1,1,1,2,2,0,0,10.6230204672981,212.478166666667,4.02458333333333,1,10.6230204672981,0,212.478166666667,4.02458333333333,250.708333333333,10.6230204672981,0,212.478166666667,4.02458333333333,250.708333333333
"949",2018-08-06,220.112397140938,274.137010622898,0,"1",494.249407763836,0,21.7410279462666,2.1825,236.625,65.2311975171496,282.4886875,24,"5","5","5",1,1,1,2,2,0,0,9.84022961821657,282.4886875,2.1825,1,9.84022961821657,0,282.4886875,2.1825,236.625,9.84022961821657,0,282.4886875,2.1825,236.625
"950",2018-08-07,220.849530297394,329.576050493987,0,"2",550.425580791381,0,26.9092362649094,2.92791666666667,132.791666666667,64.9522731519412,280.918254166667,24,"5","5","5",1,1,1,2,2,0,0,15.0084379368594,280.918254166667,2.92791666666667,1,15.0084379368594,0,280.918254166667,2.92791666666667,132.791666666667,15.0084379368594,0,280.918254166667,2.92791666666667,132.791666666667
"951",2018-08-08,219.795510275682,339.597453614357,0,"3",559.392963890039,0,29.2000413728213,3.78291666666667,166.666666666667,64.6688984955536,216.9036875,24,"5","5","5",1,1,1,2,2,0,0,17.2992430447713,216.9036875,3.78291666666667,1,17.2992430447713,0,216.9036875,3.78291666666667,166.666666666667,17.2992430447713,0,216.9036875,3.78291666666667,166.666666666667
